 time[yr],type[tp/pl],particle no.,x[AU],y[AU],z[AU],vx[AU/year],vy[AU/year],vz[AU/year],a,e,inc[degrees]
         0.0001, tp,    71,   -0.000871838,    0.000401031,    0.000000009, -120.192857399, -177.983373432,   -0.007823920,    0.001092001,    0.201457158,    0.002276868
         0.0001, tp,    72,   -0.000573369,    0.001004593,    0.000000097, -135.973480618, -117.250414454,   -0.019259290,    0.001095896,    0.199347973,    0.007177849
         0.0001, tp,    73,   -0.000063059,   -0.000940499,    0.000000081,  214.145660091,  -45.560581724,    0.030712745,    0.001101830,    0.201691419,    0.008901573
         0.0001, tp,    74,   -0.000503824,   -0.000800003,   -0.000000042,  166.801862012, -141.487517763,    0.008437871,    0.001106696,    0.201701999,    0.003612559
         0.0001, tp,    75,    0.000030798,    0.001074003,   -0.000000073, -189.776091070,   44.021330710,   -0.000388665,    0.001111025,    0.200562730,    0.003934901
         0.0001, tp,    76,    0.000093386,    0.000958658,   -0.000000110, -215.584346994,  -11.217766810,   -0.007211406,    0.001116112,    0.201052189,    0.007174914
         0.0001, tp,    77,   -0.000078920,    0.000894736,    0.000000035, -227.829697831,  -28.176313854,    0.035965135,    0.001121407,    0.201977536,    0.009332711
         0.0001, tp,    78,    0.001263174,   -0.000066796,    0.000000005,  -17.180717149,  164.399377620,   -0.014939650,    0.001124832,    0.198921427,    0.005211784
         0.0001, tp,    79,    0.000908913,   -0.000919959,    0.000000105,  129.526049383,   96.603128475,   -0.014881925,    0.001129738,    0.199032709,    0.007576252
         0.0001, tp,    80,   -0.001259871,   -0.000096001,    0.000000066,   39.751074381, -161.596375672,    0.017881049,    0.001134572,    0.198986605,    0.007369107
         0.0001, tp,    81,    0.001317964,   -0.000122563,    0.000000080,   -3.864023300,  158.064729607,    0.007765010,    0.001139302,    0.198720843,    0.004729192
         0.0001, tp,    82,   -0.000815821,    0.001051400,   -0.000000089, -134.810168368,  -81.577995232,    0.007370782,    0.001144236,    0.198888958,    0.004943729
         0.0001, tp,    83,    0.000487512,   -0.000918042,   -0.000000077,  194.339150466,   62.198364689,    0.017205008,    0.001150189,    0.201179102,    0.007079945
         0.0001, tp,    84,    0.000729749,   -0.001122754,    0.000000170,  141.189559626,   69.411869601,    0.015003517,    0.001153956,    0.198906600,    0.008623453
         0.0001, tp,    85,    0.000532724,    0.001259885,    0.000000133, -146.182268787,   47.756579593,    0.001605565,    0.001158678,    0.198632136,    0.005688837
         0.0001, tp,    86,   -0.000922997,   -0.000401001,    0.000000016,  112.118446463, -178.866109601,   -0.014457564,    0.001164708,    0.201058060,    0.003936322
         0.0001, tp,    87,    0.000317794,    0.001267231,    0.000000118, -149.851749963,   64.801333594,    0.017348145,    0.001168678,    0.199233681,    0.007431504
         0.0001, tp,    88,   -0.000919330,   -0.000217282,   -0.000000000,   40.400588497, -219.887033049,    0.023964523,    0.001174956,    0.202130750,    0.006149867
         0.0001, tp,    89,    0.000753931,   -0.001181721,    0.000000081,  131.972817980,   73.492009511,   -0.005621143,    0.001178116,    0.198674068,    0.004059714
         0.0001, tp,    90,   -0.000803562,    0.001090240,    0.000000145, -112.987604265, -110.277036569,    0.010217746,    0.001183039,    0.198815092,    0.007667131
         0.0001, tp,    91,    0.001104532,   -0.000861044,    0.000000031,   82.682006756,  127.691428563,   -0.021753813,    0.001187808,    0.198640674,    0.008212425
         0.0001, tp,    92,    0.001345146,   -0.000194753,   -0.000000125,   44.872581995,  151.601605651,    0.014301164,    0.001192871,    0.199062720,    0.007971033
         0.0001, tp,    93,    0.000740965,    0.001124388,    0.000000175, -118.304167319,  108.072505605,    0.008641939,    0.001197784,    0.199178964,    0.007677594
         0.0001, tp,    94,   -0.000923075,    0.000721660,    0.000000147, -141.368684406, -120.801759005,   -0.016756738,    0.001203284,    0.200466767,    0.009858363
         0.0001, tp,    95,    0.001305745,    0.000418824,    0.000000200,  -25.566437098,  155.659737449,    0.018142383,    0.001207450,    0.199089050,    0.009948197
         0.0001, tp,    96,   -0.000052967,   -0.001020862,    0.000000101,  210.835020264,   15.932039698,    0.005710205,    0.001213445,    0.201341227,    0.006106117
         0.0001, tp,    97,   -0.000500592,    0.001203195,   -0.000000035, -164.264060539,  -34.312965953,   -0.022443185,    0.001217421,    0.199605197,    0.007663867
         0.0001, tp,    98,   -0.000756531,    0.000689719,   -0.000000084, -160.492481585, -138.198934990,    0.017410939,    0.001223424,    0.201846212,    0.007096583
         0.0001, tp,    99,    0.000046876,    0.001115599,    0.000000150, -191.498833657,   43.472544071,   -0.006652941,    0.001227897,    0.201095253,    0.008428140
         0.0001, tp,   100,    0.001093858,    0.000328432,    0.000000070,  -88.917391016,  170.860103224,   -0.012529333,    0.001232409,    0.200420454,    0.004693716
         0.0001, pl,     2,    0.000842552,   -0.000890779,    0.000000000,  129.264233991,  126.139313822,    0.000000000,    0.001242434,    0.020372229,    0.000000000
         0.0001, tp,     1,   -0.000090045,    0.000871564,   -0.000000128, -193.774366892,    1.565822418,   -0.020617004,    0.000751090,    0.199208066,    0.009856482
         0.0001, tp,     2,    0.000634272,   -0.000039636,   -0.000000067,   50.026838076,  263.778588989,   -0.020244764,    0.000756872,    0.202138573,    0.007023992
         0.0001, tp,     3,    0.000121097,   -0.000628742,   -0.000000078,  254.183453981,   82.721924408,   -0.005105172,    0.000761241,    0.200596899,    0.007273703
         0.0001, tp,     4,    0.000720855,    0.000534725,   -0.000000019,  -97.558438022,  163.982118049,    0.024318820,    0.000765630,    0.199124306,    0.007555906
         0.0001, tp,     5,    0.000277594,    0.000855638,    0.000000098, -174.277005341,   78.516109945,   -0.000715633,    0.000770502,    0.199176148,    0.006316278
         0.0001, tp,     6,   -0.000576064,   -0.000372727,    0.000000093,  100.345627250, -232.699538887,   -0.017086332,    0.000776259,    0.201958492,    0.009349540
         0.0001, tp,     7,    0.000903730,   -0.000150829,   -0.000000047,   13.039478549,  188.132082373,   -0.017317138,    0.000780019,    0.198577940,    0.006296794
         0.0001, tp,     8,    0.000905072,    0.000155496,   -0.000000047,  -51.189417317,  181.821807862,    0.022851271,    0.000784875,    0.198584154,    0.007279039
         0.0001, tp,     9,   -0.000487407,    0.000401346,   -0.000000007, -176.103256028, -210.042035273,   -0.012770424,    0.000790773,    0.201749653,    0.002741624
         0.0001, tp,    10,   -0.000145531,    0.000939312,   -0.000000093, -179.594921900,  -33.598131587,   -0.012350611,    0.000794592,    0.198609307,    0.006903912
         0.0001, tp,    11,   -0.000894690,    0.000179996,   -0.000000071,  -11.026536337, -192.390724796,   -0.009578023,    0.000799462,    0.198655143,    0.005654940
         0.0001, tp,    12,   -0.000840484,    0.000105015,   -0.000000027,  -65.948136529, -199.548081354,   -0.032503349,    0.000804883,    0.200349435,    0.008862399
         0.0001, tp,    13,   -0.000612424,    0.000212332,    0.000000097,  -81.849359699, -257.647478904,   -0.005156920,    0.000810146,    0.201545686,    0.008600658
         0.0001, tp,    14,    0.000305260,   -0.000840254,    0.000000050,  196.658801849,   34.233311099,    0.000714337,    0.000814435,    0.199867576,    0.003250520
         0.0001, tp,    15,    0.000327469,    0.000925258,   -0.000000050, -169.550355071,   59.055241127,   -0.016406341,    0.000818878,    0.198649645,    0.005996114
         0.0001, tp,    16,    0.000579409,    0.000786869,    0.000000157, -137.974746691,  117.654658309,   -0.002468159,    0.000823819,    0.198903933,    0.009337759
         0.0001, tp,    17,    0.000874450,   -0.000453583,   -0.000000049,   72.881921733,  164.903756943,   -0.022990724,    0.000828561,    0.198576376,    0.008027234
         0.0001, tp,    18,   -0.000670939,   -0.000075799,    0.000000014,   11.943305990, -263.617582770,    0.003888618,    0.000834633,    0.202072680,    0.001410643
         0.0001, tp,    19,   -0.000893140,    0.000003976,   -0.000000064,  -39.478853930, -199.449795994,   -0.011628621,    0.000838825,    0.200169772,    0.004848266
         0.0001, tp,    20,    0.000706847,   -0.000642784,    0.000000086,  146.952553298,  119.333134401,   -0.022264513,    0.000843438,    0.199473560,    0.009166687
         0.0001, tp,    21,    0.000981825,   -0.000259241,   -0.000000134,   41.432740815,  171.702622492,   -0.014090646,    0.000847991,    0.198612973,    0.008942149
         0.0001, tp,    22,   -0.000989113,    0.000121434,   -0.000000104,  -41.443884627, -176.726947663,    0.010986117,    0.000853015,    0.199093983,    0.007262943
         0.0001, tp,    23,    0.000800350,    0.000447288,    0.000000038,  -62.998138915,  190.127274861,   -0.025116398,    0.000858232,    0.200107083,    0.008121024
         0.0001, tp,    24,   -0.000394383,   -0.000582948,   -0.000000073,  224.490734077, -126.754444505,    0.017408455,    0.000863482,    0.201195031,    0.006838703
         0.0001, tp,    25,    0.000605506,    0.000344164,    0.000000021, -119.651779206,  231.516511202,   -0.032514530,    0.000868634,    0.201996416,    0.007437551
         0.0001, tp,    26,   -0.000939166,    0.000313500,    0.000000055,  -32.251548539, -182.886135595,   -0.026497602,    0.000872295,    0.198701084,    0.008417581
         0.0001, tp,    27,    0.000066133,    0.000827806,   -0.000000100, -215.455006929,   60.813572461,   -0.016151782,    0.000878102,    0.201307148,    0.007477367
         0.0001, tp,    28,   -0.000455810,    0.000711750,    0.000000041, -205.635269791,  -80.120803835,    0.026271579,    0.000882918,    0.201188534,    0.006973340
         0.0001, tp,    29,   -0.000412083,   -0.000619574,   -0.000000005,  221.800115986, -111.534733247,    0.034488191,    0.000887650,    0.200844929,    0.007979146
         0.0001, tp,    30,    0.000968402,   -0.000420722,    0.000000111,   81.716421852,  154.382772309,   -0.010422089,    0.000891783,    0.198892355,    0.007186431
         0.0001, tp,    31,    0.000733825,   -0.000708200,   -0.000000029,  106.509674130,  148.474317826,   -0.029394454,    0.000896567,    0.198699906,    0.009685260
         0.0001, tp,    32,   -0.000163982,   -0.000702066,   -0.000000050,  248.752948313,  -62.456577661,   -0.033717217,    0.000902633,    0.201917350,    0.008460167
         0.0001, tp,    33,    0.000771607,    0.000341825,    0.000000073, -127.409735409,  183.808793616,   -0.006942277,    0.000906730,    0.199906483,    0.005008847
         0.0001, tp,    34,    0.000949289,    0.000225581,    0.000000067,   -8.620147178,  193.756928436,    0.024810703,    0.000911631,    0.200022414,    0.007774077
         0.0001, tp,    35,   -0.000056824,   -0.001034870,    0.000000121,  181.048254293,   17.441947714,   -0.025152222,    0.000915996,    0.198729083,    0.009692077
         0.0001, tp,    36,    0.000318495,    0.001044508,   -0.000000110, -167.233907954,   38.262199662,   -0.007140076,    0.000920792,    0.198574677,    0.006419036
         0.0001, tp,    37,   -0.000906103,    0.000624184,   -0.000000005, -105.624746513, -134.009345859,    0.029239450,    0.000925740,    0.198820740,    0.009858543
         0.0001, tp,    38,    0.001015588,   -0.000185831,   -0.000000001,   63.283711060,  173.383314589,    0.004277797,    0.000930905,    0.199623942,    0.001356297
         0.0001, tp,    39,    0.001084458,   -0.000117406,    0.000000017,   37.842102168,  169.570939336,   -0.026766601,    0.000935544,    0.199063972,    0.009031397
         0.0001, tp,    40,   -0.000801047,   -0.000702579,    0.000000070,   96.642853629, -150.957694916,    0.018138272,    0.000940525,    0.199386016,    0.006499807
         0.0001, tp,    41,    0.001025041,    0.000342908,   -0.000000086,  -78.827840721,  158.315248714,   -0.000923692,    0.000945108,    0.198691025,    0.004657814
         0.0001, tp,    42,    0.001103757,    0.000261794,    0.000000025,  -45.513281280,  161.159394861,   -0.020127674,    0.000949919,    0.198579192,    0.006953878
         0.0001, tp,    43,   -0.000461936,   -0.000895905,   -0.000000119,  184.663745157,  -53.771656093,    0.003674901,    0.000954983,    0.199109435,    0.006767444
         0.0001, tp,    44,   -0.000804115,    0.000758578,    0.000000062, -134.954610207, -109.921792504,   -0.016204265,    0.000959871,    0.199191004,    0.006619495
         0.0001, tp,    45,    0.000117455,    0.001149688,    0.000000166, -164.840513917,   14.729958803,   -0.011438029,    0.000964493,    0.198606819,    0.009079276
         0.0001, tp,    46,    0.001019767,    0.000452283,    0.000000108,  -90.410426497,  147.910940837,    0.006315653,    0.000969373,    0.198670641,    0.006220855
         0.0001, tp,    47,    0.000066306,   -0.001154088,    0.000000075,  166.665894076,   -2.138035138,   -0.004550771,    0.000974290,    0.198826566,    0.004135094
         0.0001, tp,    48,   -0.000167302,   -0.000953754,    0.000000002,  202.985316173,    5.466383687,    0.022513599,    0.000979434,    0.199538767,    0.006505343
         0.0001, tp,    49,   -0.000339900,    0.000887410,    0.000000053, -175.225712379, -110.807876549,    0.013759314,    0.000984360,    0.199708953,    0.005526796
         0.0001, tp,    50,    0.000515198,    0.001064782,    0.000000161, -145.108893559,   75.946068237,    0.017555448,    0.000988799,    0.198691368,    0.009763106
         0.0001, tp,    51,   -0.000809982,   -0.000833388,    0.000000003,  132.049349031, -103.783769064,   -0.006324307,    0.000993621,    0.198613092,    0.002158402
         0.0001, tp,    52,    0.000268680,   -0.000779269,    0.000000059,  215.422849950,   99.421966741,    0.000429109,    0.000999546,    0.201185703,    0.004149629
         0.0001, tp,    53,   -0.000221378,    0.001146055,   -0.000000102, -167.764855382,  -12.601139763,    0.022231512,    0.001003514,    0.199055955,    0.009599591
         0.0001, tp,    54,   -0.001121366,    0.000242178,    0.000000001,  -60.491821974, -161.302314352,    0.017221623,    0.001008469,    0.199295938,    0.005780704
         0.0001, tp,    55,    0.000864306,    0.000725194,    0.000000033,  -89.357313849,  151.795097809,    0.014146522,    0.001013419,    0.199519649,    0.004689224
         0.0001, tp,    56,   -0.000405997,   -0.001140971,    0.000000045,  149.543451892,  -63.653560719,   -0.009811478,    0.001017961,    0.198774889,    0.004169993
         0.0001, tp,    57,   -0.000750691,   -0.000583526,    0.000000108,   95.691413769, -187.956752634,    0.019584965,    0.001023895,    0.201305300,    0.007744416
         0.0001, tp,    58,    0.000562042,    0.000668135,    0.000000073, -192.673082384,  122.181215621,   -0.000874176,    0.001028564,    0.200864047,    0.004817797
         0.0001, tp,    59,   -0.000917537,    0.000688353,    0.000000008,  -80.277555941, -155.425827434,    0.017810980,    0.001032561,    0.198858202,    0.005997937
         0.0001, tp,    60,    0.000776759,   -0.000348762,    0.000000024,   75.893059794,  221.258299389,    0.030998052,    0.001038473,    0.201303735,    0.007929465
